row_id,waktu,tweet_id,username,tweet,web,kota,provinsi
,,,,"Jakarta Berlakukan PpkM,  Pengusaha:  Bukan Lagi Cari Untung,  Yang Terpenting bertahan",,,
,,,kompas,"jakarta kembali Macet,  NasDem Psertanyakan Penerapan PpkM Mikro",,,
,,,deetik. news. com,penurunan pemakaian angkutan umum. . . itu tandanya banyak orang yang di PHK!!!,,,
,,,,"mau rem daruratt mau rem mendadak tetep aja gk ada pengaruh nya,  trus masyarakat di batasi aktifitas nya,  sedangkan para anggota legislatif dan anggota lain nya berkerumun di pesawat di biarkan saja,  apa peraturan tu hanya untuk rakyat saja? coba liat pke mata bukan pakai dengkul, satpol pp naik mobil dinas nya berapa orang itu di mobil,  ada kali 8org berdempetan apa itu gk berkerumun? yg tidak waras tu siapa?",,,
,,,megapolitan,PpkM di Jakarta yang Bikin Para Pengusaha Menjerit,,,
,,,megapolitan,pembatasan berpotensi menimbulkan pemutusan hubungan kerja (PHK) lantaran ada penurunan omzet perdagangan,,,
,,,megapolitan,"pembatasan kegiatan bagi pusat perbelanjaan,  khususnya di DKI Jakarta,  akan membuat tingkat kunjungan turun signifikan. ",,DKI Jakarta,
,,,tempo. co,Evaluasi PpkM DKI Jakarta:  Hanya Sebulan Sudah 1. 100 Perusahaan yang Ditutup,,DKI Jakarta,
,,,republika,2 Pekan PpkM Belum Cukup Turunkan Kasus Aktif,,,
,,,republika,Jadi secara umum kita melihat bahwa dua minggu ini belum cukup untuk melihat dampak atau hasil dari PpkM,,,
,,,news. detik. com,"Jokowi Sebut PpkM Tidak Efektif,  Ridwan Kamil Justru Sebut Ada Perbaikan",,,
,,,,"PpkM dapat dikatakan berhasil apabila seluruh indikator yang ditetapkan,  menunjukkan perkembangan ke arah yang positif. ",,,
,,,,kebijakan PpkM Mikro dapat menjaga Indonesia dari perkembangan kasus Covid- 19 ke arah yang kurang baik. †,,,
,,,,dampak Positif PpkM Mikro Harus Terus Dipertahankan,,,
,,,antar. news,"Keberhasilan†PpkM Mikro ini didukung oleh peran serta pemerintah dan Satgas di daerah,  serta paling penting masyarakat melalui Posko Penanganan COVID- 19 di desa/ kelurahan",,,
,,,antar. news,terdapat juga penurunan angka kematian bahkan selama 9 pekan pelaksanaan ppkm,,,
,,,antar. news,tidak hanya itu aspek disiplin protokol kesehatan juga menunjukan peningkatan ,,,
,,,,"Perkembangan kasus aktif secara umum masih fluktuasi,  dimana rata- rata baru menunjukkan penurunan pada periode PpkM tahap ketiga",,,
,,,,"ppkm menunjukan hasil di beberapa indikator,  seperti penurunan kasus aktif,  tingkat kesembuhan meningkat meskipun tingkat kematian sedikiti menurun,  serta penurunan keterisiapan tempar tidur pasien",,,
,,,,mari kita bersama- sama selalu patuh dan disiplin di dalam menerpkan protokol kesehatan 3m agar kebijakan ppkm ini dapat memberikan dampak yang lebih positif dan menggemberikan lagi ,,,
,,,tribun. news,"Perkembangan kasus aktif secara umum masih fluktuasi,  dimana rata- rata baru menunjukkan penurunan pada periode PpkM tahap ketiga",,,
,,,tribun. news,PpkM Mikro Jawa- bali Bawa dampak Positif Penanganan Covid- 19,,,
,,,,"Secara nasional,  penambahan kasus positif di minggu ini lebih sedikit dibandingkan minggu lalu",,,
,,,,"Selain itu dengan adanya perpanjangan PpkM Mikro dan perluasan jumlah provinsi,  diharapkan dapat menurunkan kasus positif dan kasus meninggal baru secara signifikan di tingkat nasional",,,
,,,Sekretariat Kabinet," @setkabgoid @PerekonomianRI Tdk efektif bg pekerja harian,pedagang,seniman kampung,,",,,
,,,Media Indonesia,"Untuk kebijakan setelah PpkM berakhir pada 8 Februari nanti, Pemprov DKI menyerahkan sepenuhnya kepada pemerintah pusat. Belum tahu apkah pemerintah pusat akan kembali memperpanjang PpkM atau membuat kebijakan baru untuk menahan laju penularan covid-19.",,,
,,,Pemprov DKI Jakarta," @DKIJakarta Yuk, jalankan PpkM ini secara serIbus dan dengan disiplin yang tinggi. Bersama #jagajakarta, kita putus rantai penularan COVID-19. ",,DKI Jakarta,
,,,Zenobia, @DKIJakarta Korona membunuh ekonomi,,,
,,,Kemenko Perekonomian RI,#Grafikonomi 1. Pemerintah mengeluarkan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat yg berbasis skala mikro (PpkM Mikro) yaitu hingga tingkat RT/RW untuk pengendalian Covid-19. Kebijakan ini diterapkan mulai 9-22 Februari 2021.,,,
,,,Kemenko Perekonomian RI,"2. Tujuan utama PpkM Mikro adalah untuk menekan kasus positif dan melandaikan kurva sebagai prasyarat utama keberhasilan dalam penanganan Covid-19. Selain itu, tentu sekaligus sebagai upaya pemulihan ekonomi nasional.",,,
,,,Johnjevw," @PerekonomianRI @airlangga_hrt Sekarang diserahkan lsg ke RT/RW jadi kalau pandemi tidak terkendali gampang tinggal salahin RT/RW nya saja kenapa tidak 3T kenapa tidak karantina wilayah, kenapa dibiarkan 3M tidak disiplin. Belum antar RT/RW yang tidak satu padu kebijakan. Mumet dah komandonya.",,,
,,,Hanif Amrin," @setkabgoid Apkah ada jaminan kesejahteraan bagi orang yang penghasilannya berasal dari trasnportasi khususnya pada musim mudik tahun ini? Kasian mereka, jika tukar nasib hanya 3 hari, gua yakin tidak ada yang menginginkannya. #ppkm",,,
,,,Canda Otak," @setkabgoid 2tahun dilarang mudik, sungguh kami bersyukur pemerintah mampu melarang mudik.  Aamiin",,,
,,,Dahlan Nuri Abadi, @setkabgoid Alhamdulillah. Insyaallah PpkM ini yang terbaik untuk semuanya. ,,,
,,,Sekretariat Kabinet,Pemerintah mengeluarkan kebijakan PpkM berbasis skala mikro (PpkM Mikro) hingga tingkat RT/RW dari 9 s.d. 22 Februari 2021. PpkM Mikro menjadi langkah lanjutan untuk menekan kasus positif dalam upaya pengendalian COVID-19. #KabarKabinet @PerekonomianRI,,,
,5/31/2021 15:31,1.37E+18,VIVAcoid,Pemerintah kembali memperpanjang aturan PpkM berbasis mikro. Sekarang totalnya menjadi 30 provinsi! #vivacoid #PpkM #PpkMMikro,,,
,2/8/2021 15:37,1.37E+18,Pemprov DKI Jakarta,Jalankan terus protokol kesehatan 3M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga. #JagaJakarta #HadapiBersama #COVID19 #PSbJakarta #PpkM,,DKI Jakarta,
,3/24/2021 2:09,1.37E+18,Polres Pasuruan Kota,Pemberlakuan Pembatasan Kegiatan Masyarakat ( PpkM ) di wilayah hukum Polres Pasuruan Kota bertujuan untuk mencegah penyebaran Covid-19 dan mendisiplinkan masyarakat dalam menerapkan 5M dalam kehidupan sehari-hari #polripresisi #ppkm,,,
,5/6/2021 13:56,1.37E+18,Perekonomian Maju,Pemerintah kembali perpanjang dan memperluas cakupan provinsi yang memberlakukan PpkM Mikro.,,,
,5/3/2021 14:22,1.37E+18,Vbalidnews Indonesia,PpkM diperpanjang lagi. Mendagri berharap kepala daerah memiliki narasi yang sama dalam hal meniadakan mudik. #Vbalidnews #PpkM,,,
,4/3/2021 15:15,1.37E+18,Jawa Pos,PpkM di Riau Belum Efektif  #RiauPos #riau #PpkM,,,
,5/6/2021 0:56,1.37E+18,NasDemJakarta," @fraksinasdemjkt mendukung langkah(Pemprov)  @DKIJakarta memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) mikro, hingga 17 Mei 2021. Namun, juga menekankan agar PpkM tidak hanya diperpanjang, melainkan juga dipertegas.",,,
,4/6/2021 4:41,1.37E+18,macella,"Penerapan Prosedur kesehatan dan PpkM sepertinya masih pandang bulu penerapannya. Padahal @airlangga_hrt sebagai @PerekonomianRI pernah menyampaikan dalam siaran Pers nya, perubahan PSb ke PpkM @satgascovid19id",,,
,5/1/2021 9:12,1.37E+18,Penghirup Oksigen, @KompasTV Makhluk- makhluk yang seolah-olah udh pada gk punya pkaian lagi. Mendesak kebijakan PpkM saat ini  #PSb #PpkM #JagaJarak  gagal total.,,,
,5/6/2021 9:12,1.37E+18,Serambi Indonesia,"Khusus konsumen atau pengungjung wanita, pelayanan di Lhokseumawe dibatasi hingga pukul 22.00 malam, kecuali dengan mahramnya ucap Wali Kota #PpkM",,,
,5/5/2021 6:41,1.37E+18,Arnold Mamesah MA,"Slogan pk Presiden saja belumlah cukup, namun harus ada skenario & strategi yang terkait dengan tujuan dan arah menuju Indonesia Emas lebih baik 2045 dan lolos #MiddleIncomeTrap pada tahun 2040.  sejauh ini dalam menghadapi pandemi belum ada strategi jalan keluar yang jelas untuk menghentikan pembatasan #PpkM",,,
,5/4/2021 2:22,1.37E+18,Arnold Mamesah MA,Halo Jakarta @DKIJakarta & pk Gubernur @anies... ini fakta data - tren kasus baru harian turun dan jinak dan akan terus turun menuju jalan keluar dan segera terminasi #PpkM,,,
,5/4/2021 3:54,1.37E+18,Arnold Mamesah MA,Ayo berbicara tentang data dan secara trek  #Indonesia COVID-19 #Pandemi kasus penurunan tingkat kepositifan menurun berdasarkan tren Google Mobility Report yang sedikit meningkat. Maka keputusannya adalah memperpanjang pembatasan #PpkM & mudik yang dilarang - Tidak ada bukti yang relevan!,,,
,5/4/2021 2:38,1.37E+18,Serambi Indonesia,"#PpkM kita minta kepada pemilik usaha, agar dapat menutup sementara tempat usahanya selama masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) bulai mei ini",,,
,5/4/2021 4:18,1.37E+18,Mata Milenial Indonesia,"Antisipasi Lonjakan Kasus Covid-19, DKI Jakarta kembali Perpanjang PpkM Mikro #PpkM #Mudik ",,DKI Jakarta,
,5/4/2021 4:19,1.37E+18,Mata Milenial Indonesia,Keputusan perpanjangan PpkM mikro tersebut guna mengantisipasi potensi lonjakan kasus aktif Covid-19 menjelang dan pascalebaran.,,,
,5/4/2021 7:20,1.37E+18,Mata Milenial Indonesia,"PpkM Mikro sendiri akan diberlakukan perpanjangan yang ketujuh bulan ini dan ini ada beberapa pembatasan kegiatan masyarakat, tidak ada perubahan dan diharapkan tanggapan positif dari masyarakat",,,
,5/4/2021 9:50,1.37E+18,Mata Milenial Indonesia,"aturan PpkM Mikro kali ini sama saja dengan sebelumnya. Hanya saja, menurut saya pemerintah harus lebih tegas mewajibkan pemakaian masker dalam kegiatan hiburan yang menggunakan fasilitas publik.",,,
,5/4/2021 19:45,1.37E+18,minews,"Kebijakan pelonggaran aktivitas ekonomi sejak PpkM jilid 2, mampu memberikan ruang bagi masyarakat untuk berkegiatan ekonomi. Sedikit demi sedikit, memberikan dampak terhadap ekonomi Kota Malang",,,
,5/4/2021 19:45,1.37E+18,minews,"Hal ini (PpkM) tentu saja berpengaruh terhadap pola konsumsi, di mana ketika masyarakat lebih banyak berSosialisasi, konsumsi akan meningkat",,,
,5/4/2021 20:10,1.37E+18,Nugroho,panjangnya periode pandemi penyakit akibat virus corona di Indonesia dan dunia juga turut mengubah pola hidup masyarakat. Perubahan tersebut terjadi pada kebiasaan masyarakat untuk berSosialisasi dan bekerja. #PpkM #Covid,,,
,5/4/2021 20:15,1.37E+18,Nugroho,"Pemerintah daerah hendaknya mulai memberikan ruang terhadap kegiatan yang selama ini terhenti, seperti pariwisata, industri, jasa, dan lainnya, namun dengan tetap mengingatkan masyarakat untuk menjalankan protokol kesehatan",,,
,3/10/2021 18:35,1.37E+18,minews,"Penerapan PpkM Mikro sudah tepat, tapi tidak efektif karena tidak tegas #PpkM",,,
,3/10/2021 13:09,1.37E+18,Nefan Kristiono,"Keputusan pemerintah menerapkan pemberlakuan pembatasan kegiatan masyarakat (PpkM) skala mikro dinilai sudah tepat, namun pelaksanaannya yang membuat program tersebut tidak efektif mengurangi penurunan angka Covid19.",,,
,3/10/2021 13:11,1.37E+18,Nefan Kristiono,Firdza dan kawan-kawan menyebut kebijakan tersebut dikenal dengan nama containment atau pembatasan yang seharusnya berperan penting menekan transmisi penyakit agar tidak terjadi lonjakan kasus dan mencegah fasilitas kesehatan kolaps.,,,
,3/10/2021 13:20,1.37E+18,Firdza,PSb dan PpkM bersifat anjuran saja tanpa sanksi tegas,,,
,3/10/2021 16:13,1.37E+18,minews,"Menurut saya, baik PSb maupun PpkM tidak membatasi mobilitas masyarakat melainkan hanya membatasi tujuan mobilitas.",,,
,3/10/2021 20:21,1.37E+18,minews,"Containment yang baik seharusnya difokuskan membatasi mobilisasi masyarakat, mencegah kontak antarindividu, dan membatasi aktivitas di ruang publik.",,,
,3/10/2021 21:00,1.37E+18,minews,"Pembatasan ini harus disertai dengan peningkatan SDM, laboratorIbum untuk memproses hasil testing Covid19 dan fasilitas isolasi untuk memaksimalkan tes lacak isolasi.",,,
,2/24/2021 9:05,1.37E+18,Nefan Kristiono,PpkM Mikro menurut kami sudah Mulai Tunjukkan Hasil Menggembirakan,,,
,2/24/2021 1:00,1.37E+18,Wiku Adisasmito,Strategi pemerintah menerapkan pemberlakukan pembatasan kegiatan masyarakat (PpkM) mikro hingga tingkat RT dan RW terbukti ampuh menekan laju penularan Covid19 #PpkM,,,
,2/24/2021 1:15,1.37E+18,Wiku Adisasmito,"Meskipun fluktuatif, namun sejak memasuki pelaksanaan PpkM Mikro tahap tiga, kecenderungannya menurun dan cenderung sukses",,,
,2/24/2021 1:19,1.37E+18,minews,"Tren penurunan kasus aktif di Jawa Timur sudah mulai terjadi saat PpkM pada tahap dua. Namun, dampak kebijakan tersebut baru akan benar-benar bisa dilihat pada minggu keempat tahap pelaksanaannya.",,,
,2/25/2021 8:20,1.37E+18,Booster,Sekarang sepertinya baru terlihat kecenderungannya yang mengarah kepada kebaikan penanganan Pandemi Covid19. #PpkM #Covid,,,
,2/20/2021 13:30,1.37E+18,Imam Bachtiar,Pemerintah memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Mikro. Hal ini dilakukan karena PpkM Mikro tahap psertama berhasil menurunkan jumlah kasus covid-19. #jakarta #ppkm #covid19,,,
,2/20/2021 13:45,1.37E+18,minews,"Gubernur menindaklanjuti Instruksi Mendagri Perpanjangan PpkM Mikro, dengan menerbitkan aturan Surat edaran atau Instruksi Gubernur Perpanjangan PpkM Mikro di masing-masing daerah.",,,
,2/20/2021 15:15,1.37E+18,minews,"Perpanjangan PpkM Mikro ini dilakukan penguatan operasional pelaksanaannya di Desa dan Kelurahan. Dalam hal ini adalah pemantauan persiapan dan pelaksanaan 3T di desa dan kelurahan sampai tingkat RT/RW, serta penyiapan bantuan beras dan masker, serta mekanisme distribusi melalui Polsek dan Koramil.",,,
,2/21/2021 16:12,1.37E+18,Airlangga,Pemerintah Provinsi dan Kabupaten/Kota kita insyaAllah membantu pembentukan dan mengawasi operasional posko di Desa dan Kelurahan #ppkm #mudik #mikro,,,
,2/18/2021 23:30,1.37E+18,Nefan Kristiono,"Kita dapat melihat PpkM Mikro dapat dilakukan secara efektif, sehingga masyarakat bisa memahami pentingnya kolaborasi dalam upaya pencegahan dan penanganan Covid19",,,
,2/12/2021 17:37,1.37E+18,Nefan Kristiono,"PpkM Turunkan Kasus Aktif, Tapi Testing Covid19 sangat Tidak Konsisten",,,
,2/12/2021 17:37,1.37E+18,Nefan Kristiono,"Meski banyak kritik ternyata pemberlakuan pembatasan kegiatan manusia (PpkM) se-Jawa-bali menghasilkan perkembangan cukup baik. Kasus harian dan aktif turun, tapi sayang jumlah testing tidak konsisten",,,
,2/12/2021 18:20,1.37E+18,Adil,"Sayang, jumlah testing menurut kami tidak terpantau konsistensinya walaupun pelaksanaan PpkM sudah cukup baik dan terkendali",,,
,2/16/2021 2:00,1.37E+18,Uus,PpkM Mikro menurut saya berhasil di Jakarta Barat terutama di tingkat RT. Caranya adalah setiap rumah ketua RT akan dipasangi bendera. benderanya sesuai dengan situasi zona penyebaran Covid19 untuk memastikan ketepatan penanganan lingkungan itu.,,,
,2/11/2021 11:15,1.37E+18,Komite Harian,PpkM mikro jadi salah satu solusi untuk tekan Covid-19 selain vaksinasi dan protokol kesehatan#PpkM #ErickThohir,,,
,2/11/2021 0:59,1.37E+18,Gambir,"Itu yang justru harus diapresiasi bahwa dalam pelaksanaan PpkM ini walaupun kondisi seperti ini maintenance dan pekerjaan masyarakat tetep terjaga, pelayanan toko tetap baik namun dengan protokol Covid-19 sangat dIbutamakan",,,
,2/11/2021 12:21,1.37E+18,Glints,"PpkM bubarkan jika tetap seperti ini! Sebab, selama PpkM peningkatan kasus baru positif dan kasus aktif tetap ada. selama ini PpkM menjadi solusi terbaik yang ditetapkan oleh pemerintah namun tidak tegas kepada masyarakat harus ditingkatkan",,,
,2/11/2021 16:44,1.37E+18,Airin,"berharap dengan adanya pemberlakuan PpkM ini, masyarakat semakin sadar dan disiplin dalam mencegah penyebaran Covid-19. Salah satunya dengan cara 4M, yaitu mengenakan masker, mencuci tangan, menjaga jarak dan menghindari kerumunan",,,
,2/11/2021 18:27,1.37E+18,MATA INDONESIA,"Gambaran hari psertama penerapan PpkM menurut saya Pelanggaran terhadap protokol kesehatan masih saja terus terjadi. Pembatasan hanya dilakukan di perkantoran, pusat perbelanjaan, dan tempat hiburan tapi tidak di pasar tradisional dan rumah makan.",,,
,2/11/2021 19:58,1.37E+18,monotaro industri,Tidak dapat dipungkiri adanya kemungkinan banyaknya pelanggaran PpkM karena peraturan sanksi pelanggaran masih belum jelas.,,,
,2/11/2021 20:22,1.37E+18,Anggita Ayu,"Gue dukung pribadi PpkM tapi sayangnya, saat kini, PpkM yang secara masif diatur oleh pemerintah daerah masih belum menerapkan Undang-Undang tersebut secara tegas. Masalah sanksi pun tetap diatur peraturan daerah tingkah provinsi, kabupaten/kota yang telah di sepkati bersama tiap daerah",,,
,2/9/2021 19:45,1.37E+18,ATK,pemerintah membuat aturan PpkM Mikro ini lewat Instruksi Mendagri tentang pemberlakuan PpkM mikro serta pembentukan posko tingkat desa/kelurahan. Diharapkan dapat berkomunikasi sih dengan warga sekitar,,,
,2/9/2021 9:18,1.37E+18,Fasilitas Umum,"PpkM Mikro ini sebenarnya mencakup penerapan work from home (WFH), kegiatan belajar mengajar secara daring, sektor esensial berOperasi 100 persen dengan pengaturan kapasitas sesuai protokol kesehatan.namun kenyataan lapangan banyak yang melanggar pk, bagaimana ketegasan pemerintah dan pemerintah daerah?",,,
,2/11/2021 11:19,1.37E+18,tanah sunda,PpkM mikro ini cocok diterapkan di sekitar Jawa dan bali karena menurut data yang dibaca melalui @minews jawa dan bali menyumbang 66 persen dari total kasus Covid-19 nasional. Ayo kita pasti bisa!!,,,
,2/11/2021 2:00,1.37E+18,Rudy,"PpkM kedua sekarang tingkat kesembuhan pasien Covid-19 lebih tinggi, tingkat kepaparannya bisa turun",,,
,2/11/2021 2:00,1.37E+18,Giftson Ramos,PpkM berbasis mikro akan diterapkan di Solo berdasarkan kategori zonasi merah. Maka penangannya juga ketat bila diketahui terdapat satu kawasan yang terpapar Covid-19.,,,
,2/9/2021 8:16,1.37E+18,SE Runanto,Pemerintah diharapkan langsung mengirimkan logistik selama pemberlakuan ppkm untuk membantu persediaan kebutuhan selama lockdown bagi warga masyarakat,,,
,2/5/2021 14:32,1.37E+18,Ari Fahrial Syam,"Mustinya kita juga bisa kalau konsisten melaksanakan PpkM, hukum siapapun tanpa pandang bulu",,,
,2/5/2021 14:50,1.37E+18,MATA INDONESIA,Indonesia bisa menurunkan jumlah kasus Covid19 asalkan jika konsisten melaksanakan pemberlakuan pembatasan kegiatan manusia (PpkM) dengan penegakkan hukum. Tegas dan tepat agar masyarakat peduli dan hukum agar mereka jera demi kebaikan mereka sendiri,,,
,2/6/2021 7:30,1.37E+18,minews,"mendukung agar setiap desa dapat mendirikan posko, sebagai pelengkap upaya pemerintah dalam menekan angka kasus Covid-19. Posko juga dapat berperan sebagai pendamping tim pelacak dan fasilitas kesehatan di tingkat desa seperti puskesmas nantinya #PpkM",,,
,2/6/2021 0:12,1.37E+18,lukman shah,"Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) berskala mikro akan mulai dijalankan pada Selasa 9 Februari 2021, gua berharap kita sama sama terbuka dan mengapresiasi pembatasan ini agar kita cepat pulih dari virus ini kedepannya #cayoo #ppkm #indonesiabisa",,,
,2/6/2021 4:45,1.37E+18,Alexander mith," pelaksanaan kebijakan PpkM berskala mikro tetap sama dengan pelaksanaan PpkM atau PSb nasional yang sudah berjalan selama ini, hanya saja lebih spesifik dari yang sebelumnya tentang sandang dan pekerjaan masyarakat",,,
,2/8/2021 6:12,1.37E+18,SayNoToHuman,"harus tertib dan disiplin jadi orang, jangan bego tolol belagu ngaku ngaku tahan dan tidak pakai masker saat keluar rumah, nyinyir di media sosial aja bisanya!",,,
,2/10/2021 5:12,1.37E+18,ssssui,"Perlukah UU sebagai Dasar Hukum Pelanggaran PpkM? Saya rasa tidak, banyak masyarakat dan Lansia yang teganggu dan tersiksa akan hal ini, tidak cocok dan mengada ada jika diteruskan",,,
,2/10/2021 2:12,1.37E+18,MATA INDONESIA,"Kebijakan pemerintah yang tidak konsisten menghambat tingkat efektivitas PpkM, di mana sejak dimulainya Pembatasan Sosial Berskala Besar (PSb) tahun lalu, pemerintah kerap berganti kebijakan untuk membatasi aktivitas sosial dan ekonomi",,,
,2/10/2021 2:14,1.37E+18,MATA INDONESIA,Tidak konsistennya kebijakan yang berlaku terjadi antara pemerintah pusat dengan daerah. Kondisi tersebut menyebabkan masyarakat dan pihak yang mengawasi di lapangan menjadi ëkebingunganí dalam mengimplementasikan pembatasan dan memunculkan paradigma di mana masyarakat menjadi ëterbiasa,,,
,2/10/2021 2:19,1.37E+18,MATA INDONESIA,"Selama PpkM berlangsung, tingkat pengawasan yang rendah di berbagai tempat yang tidak terpantau oleh pemerintah ataupun Satuan Tugas (Satgas) Penanganan Covid-19 menjadi akibat dari kebijakan pusat yang tidak konsisten",,,
,2/10/2021 2:19,1.37E+18,MATA INDONESIA,Rendahnya pengawasan itu juga dibarengi dengan penegakan hukum yang tidak tegas.,,,
,2/5/2021 18:56,1.37E+18,Who am I,"Saya dukung ika ada sanksi 250 ribu rupiah untuk mereka yang tidak mengenakan masker, yang dianggap nominalnya terlalu kecil sehingga tidak terlalu memberi efek jera. Biar tidak Cuma nyinyir di internet",,,
,2/5/2021 19:18,1.37E+18,Lulusan Rumah,"Ah salah sasaran, gw baca berita bilang sanksi yang ditetapin pemerintah daerah mayoritas sanksi administrasi dengan sejumlah nominal uang. malah, marak sanksi pelanggaran protokol kesehatan selama PpkM yang tidak sesuai aturan dan malah kayak malak",,,
,2/5/2021 21:23,1.37E+18,karantina,"ada contoh sanksi pelanggar protokol kesehatan di Surabaya yang selain dikenakan sanksi administrasi sebesar 150 ribu rupiah, dia juga disuruh joget-joget. Aturan yang diberlakukan dalam PpkM itu dinilai sebagai bentuk pelanggaran Hak Asasi Manusia (HAM). kesempatan mempermalukan orang itu, bego gila!",,,
,2/5/2021 12:24,1.37E+18,Sunarno,"daripada menerapkan aturan tersebut, pemerintah bisa menggunakan dasar hukum yang sudah ada untuk mendisiplinkan masyarakat dalam pencegahan penyebaran Covid-19",,,
,2/5/2021 8:27,1.37E+18,minews,kebijakan PpkM kembali pada kondisi dan kebutuhan peraturan di tiap-tiap daerah. Hal tersebut perlu dibahas atau dikaji secara cepat dan mendalam oleh masing-masing pemerintah daerah terlebih dahulu,,,
,2/8/2021 8:27,1.37E+18,SayNoToHuman,"nih baca : PpkM memang tidak seperti PSb yang sudah diatur secara jelas pada Peraturan Pemerintah yang mberupkan turunan dari UU Kekarantinaan Kesehatan. Selain Instruksi Mendagri, PpkM tidak memiliki undang-undang yang utuh mengatur sanksi pelanggaran pembatasan tersebut.mengacu pada hal diatas sepertinya kurang tepat & tidak tepat diberikan sanksi yang tidak jelas dan ngawur",,,
,2/8/2021 12:14,1.37E+18,Safira Ginanisa," @minews Kekarantinaan Kesehatan itu ada dua asumsi. Asumsi pertama, harus ada pilihan putusan dari pemerintah yang menyatakan bahwa Indonesia menerapkan karantina wilayah, bukan pembatasan yang diberlakukan seperti saat ini. Sementara yang kedua, tindakan yang dapat dipidanakan adalah keluar masuk wilayah karantina tanpa izin dan tidak mematuhi atau menghalangi karantina dan menyebabkan kedarurattan",,,
,2/8/2021 20:02,1.37E+18,hiyaa,PpkM secara masif masih diatur oleh pemerintah daerah dan belum menerapkan undang undang tersebut,,,
,2/4/2021 14:30,1.37E+18,Suci Febriastuti,"menurut mata saya pembatasan hanya terjadi di perkantoran, pusat perbelanjaan, dan tempat hiburan. Sedangkan kerumunan tetap terjadi di sejumlah titik seperti pasar tradisional dan rumah makan. Akibatnya, pelanggaran terhadap protokol kesehatan selama PpkM terus terjadi.",,,
,2/6/2021 18:22,1.37E+18,bodong,Kebijakan pemerintah yang tidak konsisten dan lambat menghambat tingkat efektivitas PpkM,,,
,2/6/2021 18:22,1.37E+18,bodong,pemerintah kerap berganti kebijakan untuk membatasi aktivitas sosial dan ekonomi. Tidak konsistennya kebijakan yang berlaku terjadi antara pemerintah pusat dengan daerah,,,
,2/6/2021 17:13,1.37E+18,JustMe,situasi yang tidak kunjung mengalami perbaikan dan tidak adanya solusi yang inovatif dengan hasil optimal dari pemerintah membuat sebagian masyarakat mulai menganggap pandemi sebagai satu hal yang biasa,,,
,2/6/2021 21:15,1.37E+18,awaluddin,PpkM saat ini kurang dipercaya pemerintah. Hal itu menjadi tantangan bagi pemerintah dalam mengendalikan situasi pandemi Covid-19 yang semakin masif tidak diragukan,,,
,2/7/2021 0:02,1.37E+18,meganawa,"Selama PpkM berlangsung, tingkat pengawasan yang rendah di berbagai tempat yang tidak terpantau oleh pemerintah ataupun Satuan Tugas (Satgas) Penanganan Covid-19 menjadi akibat dari kebijakan pusat yang tidak konsisten",,,
,2/7/2021 9:43,1.37E+18,hismiADI,Rendahnya pengawasan PpkM juga dibarengi dengan penegakan hukum yang tidak tegas. Juga warga banyak yang kecewa pembatasan terlalu ketat,,,
,2/7/2021 9:49,1.37E+18,hismiADI,"Sunarno mengatakan daripada menerapkan aturan joget tersebut, pemerintah bisa menggunakan dasar hukum yang sudah ada untuk mendisiplinkan masyarakat dalam pencegahan penyebaran Covid-19",,,
,2/8/2021 1:23,1.37E+18,Doni Monardo,"sanksi bagi pelanggar diatur oleh pemerintah daerah masing-masing. Selain itu, sanksi bagi pelanggar PpkM juga bisa mengikuti UU Kekarantinaan Kesehatan yang mengatur soal hukuman pidana dan denda",,,
,2/10/2021 5:54,1.37E+18,NN,kebijakan PpkM kembali pada kondisi dan kebutuhan peraturan di tiap-tiap daerah. Hal tersebut perlu dibahas atau dikaji secara cepat dan mendalam oleh masing-masing pemerintah daerah terlebih dahulu,,,
,2/4/2021 11:25,1.37E+18,Nefan Kristiono,Keberhasilan PpkM Sangat Tergantung Perilaku Masyarakat Terapkan Protokol Kesehatan,,,
,2/4/2021 11:50,1.37E+18,Grace Hananta,"Efektifitas PpkM mikro akan sangat tergantung pada masing-masing individu di masyarakat dalam menerapkan protokol kesehatan dengan benar,",,,
,2/4/2021 11:50,1.37E+18,Grace Hananta,untuk mengakhiri pandemi Covid19 sekarang tidak bisa bergantung kepada pemerintah semata. Diperlukan kesadaran masyarakat agar terwujud PpkM yang sukses,,,
,2/4/2021 11:50,1.37E+18,Grace Hananta,"semua pemangku kebijakan dan kepentingan serta seluruh rakyat Indonesia harus bersama-sama, bergotong royong menjadi duta perubahan perilaku untuk mengendalikan pandemi ini",,,
,2/4/2021 13:10,1.37E+18,Booster,"terciptanya situasi PpkM yang sukses perlu edukasi dan Sosialisasi yang kuat terhadap pentingnya disiplin menerapkan protokol kesehatan, diharapkan masyarakat memahami bahwa tindakan ini demi kebaikan bersama",,,
,2/4/2021 16:19,1.37E+18,Rahayu,"#PpkM #2021 kita harus bersama-sama, bergotong royong menjadikan sebuah perubahan perilaku untuk mensukseskan pandemi ini.",,,
